ID	Hero	QuestionStr	Answer1	Answer2	End1	End2
20025	20	@QuestionStr_20005	@Answer1_20005	@Answer2_20005	@End1_20005	@End2_20005
20026	20	@QuestionStr_20006	@Answer1_20006	@Answer2_20006	@End1_20006	@End2_20006
20027	20	@QuestionStr_20007	@Answer1_20007	@Answer2_20007	@End1_20007	@End2_20007
20028	20	@QuestionStr_20008	@Answer1_20008	@Answer2_20008	@End1_20008	@End2_20008
20029	20	@QuestionStr_20009	@Answer1_20009	@Answer2_20009	@End1_20009	@End2_20009
20030	20	@QuestionStr_20010	@Answer1_20010	@Answer2_20010	@End1_20010	@End2_20010
20031	20	@QuestionStr_20001	@Answer1_20001	@Answer2_20001	@End1_20001	@End2_20001
20032	20	@QuestionStr_20002	@Answer1_20002	@Answer2_20002	@End1_20002	@End2_20002
20033	20	@QuestionStr_20003	@Answer1_20003	@Answer2_20003	@End1_20003	@End2_20003
20034	20	@QuestionStr_20004	@Answer1_20004	@Answer2_20004	@End1_20004	@End2_20004
20035	20	@QuestionStr_20005	@Answer1_20005	@Answer2_20005	@End1_20005	@End2_20005
20036	20	@QuestionStr_20006	@Answer1_20006	@Answer2_20006	@End1_20006	@End2_20006
20037	20	@QuestionStr_20007	@Answer1_20007	@Answer2_20007	@End1_20007	@End2_20007
20038	20	@QuestionStr_20008	@Answer1_20008	@Answer2_20008	@End1_20008	@End2_20008
20039	20	@QuestionStr_20009	@Answer1_20009	@Answer2_20009	@End1_20009	@End2_20009
20040	20	@QuestionStr_20010	@Answer1_20010	@Answer2_20010	@End1_20010	@End2_20010
20041	20	@QuestionStr_20001	@Answer1_20001	@Answer2_20001	@End1_20001	@End2_20001
20042	20	@QuestionStr_20002	@Answer1_20002	@Answer2_20002	@End1_20002	@End2_20002
20043	20	@QuestionStr_20003	@Answer1_20003	@Answer2_20003	@End1_20003	@End2_20003
20044	20	@QuestionStr_20004	@Answer1_20004	@Answer2_20004	@End1_20004	@End2_20004
20045	20	@QuestionStr_20005	@Answer1_20005	@Answer2_20005	@End1_20005	@End2_20005
20046	20	@QuestionStr_20006	@Answer1_20006	@Answer2_20006	@End1_20006	@End2_20006
20047	20	@QuestionStr_20007	@Answer1_20007	@Answer2_20007	@End1_20007	@End2_20007
20048	20	@QuestionStr_20008	@Answer1_20008	@Answer2_20008	@End1_20008	@End2_20008
20049	20	@QuestionStr_20009	@Answer1_20009	@Answer2_20009	@End1_20009	@End2_20009
20050	20	@QuestionStr_20010	@Answer1_20010	@Answer2_20010	@End1_20010	@End2_20010
20051	20	@QuestionStr_20001	@Answer1_20001	@Answer2_20001	@End1_20001	@End2_20001
20052	20	@QuestionStr_20002	@Answer1_20002	@Answer2_20002	@End1_20002	@End2_20002
20053	20	@QuestionStr_20003	@Answer1_20003	@Answer2_20003	@End1_20003	@End2_20003
20054	20	@QuestionStr_20004	@Answer1_20004	@Answer2_20004	@End1_20004	@End2_20004
20055	20	@QuestionStr_20005	@Answer1_20005	@Answer2_20005	@End1_20005	@End2_20005
20056	20	@QuestionStr_20006	@Answer1_20006	@Answer2_20006	@End1_20006	@End2_20006
20057	20	@QuestionStr_20007	@Answer1_20007	@Answer2_20007	@End1_20007	@End2_20007
20058	20	@QuestionStr_20008	@Answer1_20008	@Answer2_20008	@End1_20008	@End2_20008
20059	20	@QuestionStr_20009	@Answer1_20009	@Answer2_20009	@End1_20009	@End2_20009
20060	20	@QuestionStr_20010	@Answer1_20010	@Answer2_20010	@End1_20010	@End2_20010
21001	21	@QuestionStr_21001	@Answer1_21001	@Answer2_21001	@End1_21001	@End2_21001
21002	21	@QuestionStr_21002	@Answer1_21002	@Answer2_21002	@End1_21002	@End2_21002
21003	21	@QuestionStr_21003	@Answer1_21003	@Answer2_21003	@End1_21003	@End2_21003
21004	21	@QuestionStr_21004	@Answer1_21004	@Answer2_21004	@End1_21004	@End2_21004
21005	21	@QuestionStr_21005	@Answer1_21005	@Answer2_21005	@End1_21005	@End2_21005
21006	21	@QuestionStr_21006	@Answer1_21006	@Answer2_21006	@End1_21006	@End2_21006
21007	21	@QuestionStr_21007	@Answer1_21007	@Answer2_21007	@End1_21007	@End2_21007
21008	21	@QuestionStr_21008	@Answer1_21008	@Answer2_21008	@End1_21008	@End2_21008
21009	21	@QuestionStr_21009	@Answer1_21009	@Answer2_21009	@End1_21009	@End2_21009
21010	21	@QuestionStr_21010	@Answer1_21010	@Answer2_21010	@End1_21010	@End2_21010
21011	21	@QuestionStr_21001	@Answer1_21001	@Answer2_21001	@End1_21001	@End2_21001
21012	21	@QuestionStr_21002	@Answer1_21002	@Answer2_21002	@End1_21002	@End2_21002
21013	21	@QuestionStr_21003	@Answer1_21003	@Answer2_21003	@End1_21003	@End2_21003
21014	21	@QuestionStr_21004	@Answer1_21004	@Answer2_21004	@End1_21004	@End2_21004
21015	21	@QuestionStr_21005	@Answer1_21005	@Answer2_21005	@End1_21005	@End2_21005
21016	21	@QuestionStr_21006	@Answer1_21006	@Answer2_21006	@End1_21006	@End2_21006
21017	21	@QuestionStr_21007	@Answer1_21007	@Answer2_21007	@End1_21007	@End2_21007
21018	21	@QuestionStr_21008	@Answer1_21008	@Answer2_21008	@End1_21008	@End2_21008
21019	21	@QuestionStr_21009	@Answer1_21009	@Answer2_21009	@End1_21009	@End2_21009
21020	21	@QuestionStr_21010	@Answer1_21010	@Answer2_21010	@End1_21010	@End2_21010
21021	21	@QuestionStr_21001	@Answer1_21001	@Answer2_21001	@End1_21001	@End2_21001
21022	21	@QuestionStr_21002	@Answer1_21002	@Answer2_21002	@End1_21002	@End2_21002
21023	21	@QuestionStr_21003	@Answer1_21003	@Answer2_21003	@End1_21003	@End2_21003
21024	21	@QuestionStr_21004	@Answer1_21004	@Answer2_21004	@End1_21004	@End2_21004
21025	21	@QuestionStr_21005	@Answer1_21005	@Answer2_21005	@End1_21005	@End2_21005
21026	21	@QuestionStr_21006	@Answer1_21006	@Answer2_21006	@End1_21006	@End2_21006
21027	21	@QuestionStr_21007	@Answer1_21007	@Answer2_21007	@End1_21007	@End2_21007
21028	21	@QuestionStr_21008	@Answer1_21008	@Answer2_21008	@End1_21008	@End2_21008
21029	21	@QuestionStr_21009	@Answer1_21009	@Answer2_21009	@End1_21009	@End2_21009
21030	21	@QuestionStr_21010	@Answer1_21010	@Answer2_21010	@End1_21010	@End2_21010
21031	21	@QuestionStr_21001	@Answer1_21001	@Answer2_21001	@End1_21001	@End2_21001
21032	21	@QuestionStr_21002	@Answer1_21002	@Answer2_21002	@End1_21002	@End2_21002
21033	21	@QuestionStr_21003	@Answer1_21003	@Answer2_21003	@End1_21003	@End2_21003
21034	21	@QuestionStr_21004	@Answer1_21004	@Answer2_21004	@End1_21004	@End2_21004
21035	21	@QuestionStr_21005	@Answer1_21005	@Answer2_21005	@End1_21005	@End2_21005
21036	21	@QuestionStr_21006	@Answer1_21006	@Answer2_21006	@End1_21006	@End2_21006
21037	21	@QuestionStr_21007	@Answer1_21007	@Answer2_21007	@End1_21007	@End2_21007
21038	21	@QuestionStr_21008	@Answer1_21008	@Answer2_21008	@End1_21008	@End2_21008
21039	21	@QuestionStr_21009	@Answer1_21009	@Answer2_21009	@End1_21009	@End2_21009
21040	21	@QuestionStr_21010	@Answer1_21010	@Answer2_21010	@End1_21010	@End2_21010
21041	21	@QuestionStr_21001	@Answer1_21001	@Answer2_21001	@End1_21001	@End2_21001
21042	21	@QuestionStr_21002	@Answer1_21002	@Answer2_21002	@End1_21002	@End2_21002
21043	21	@QuestionStr_21003	@Answer1_21003	@Answer2_21003	@End1_21003	@End2_21003
21044	21	@QuestionStr_21004	@Answer1_21004	@Answer2_21004	@End1_21004	@End2_21004
21045	21	@QuestionStr_21005	@Answer1_21005	@Answer2_21005	@End1_21005	@End2_21005
21046	21	@QuestionStr_21006	@Answer1_21006	@Answer2_21006	@End1_21006	@End2_21006
21047	21	@QuestionStr_21007	@Answer1_21007	@Answer2_21007	@End1_21007	@End2_21007
21048	21	@QuestionStr_21008	@Answer1_21008	@Answer2_21008	@End1_21008	@End2_21008
21049	21	@QuestionStr_21009	@Answer1_21009	@Answer2_21009	@End1_21009	@End2_21009
21050	21	@QuestionStr_21010	@Answer1_21010	@Answer2_21010	@End1_21010	@End2_21010
21051	21	@QuestionStr_21001	@Answer1_21001	@Answer2_21001	@End1_21001	@End2_21001
21052	21	@QuestionStr_21002	@Answer1_21002	@Answer2_21002	@End1_21002	@End2_21002
21053	21	@QuestionStr_21003	@Answer1_21003	@Answer2_21003	@End1_21003	@End2_21003
21054	21	@QuestionStr_21004	@Answer1_21004	@Answer2_21004	@End1_21004	@End2_21004
21055	21	@QuestionStr_21005	@Answer1_21005	@Answer2_21005	@End1_21005	@End2_21005
21056	21	@QuestionStr_21006	@Answer1_21006	@Answer2_21006	@End1_21006	@End2_21006
21057	21	@QuestionStr_21007	@Answer1_21007	@Answer2_21007	@End1_21007	@End2_21007
21058	21	@QuestionStr_21008	@Answer1_21008	@Answer2_21008	@End1_21008	@End2_21008
21059	21	@QuestionStr_21009	@Answer1_21009	@Answer2_21009	@End1_21009	@End2_21009
21060	21	@QuestionStr_21010	@Answer1_21010	@Answer2_21010	@End1_21010	@End2_21010
22001	22	@QuestionStr_22001	@Answer1_22001	@Answer2_22001	@End1_22001	@End2_22001
22002	22	@QuestionStr_22002	@Answer1_22002	@Answer2_22002	@End1_22002	@End2_22002
22003	22	@QuestionStr_22003	@Answer1_22003	@Answer2_22003	@End1_22003	@End2_22003
22004	22	@QuestionStr_22004	@Answer1_22004	@Answer2_22004	@End1_22004	@End2_22004
22005	22	@QuestionStr_22005	@Answer1_22005	@Answer2_22005	@End1_22005	@End2_22005
22006	22	@QuestionStr_22006	@Answer1_22006	@Answer2_22006	@End1_22006	@End2_22006
22007	22	@QuestionStr_22007	@Answer1_22007	@Answer2_22007	@End1_22007	@End2_22007
22008	22	@QuestionStr_22008	@Answer1_22008	@Answer2_22008	@End1_22008	@End2_22008
22009	22	@QuestionStr_22009	@Answer1_22009	@Answer2_22009	@End1_22009	@End2_22009
22010	22	@QuestionStr_22010	@Answer1_22010	@Answer2_22010	@End1_22010	@End2_22010
22011	22	@QuestionStr_22001	@Answer1_22001	@Answer2_22001	@End1_22001	@End2_22001
22012	22	@QuestionStr_22002	@Answer1_22002	@Answer2_22002	@End1_22002	@End2_22002
22013	22	@QuestionStr_22003	@Answer1_22003	@Answer2_22003	@End1_22003	@End2_22003
22014	22	@QuestionStr_22004	@Answer1_22004	@Answer2_22004	@End1_22004	@End2_22004
22015	22	@QuestionStr_22005	@Answer1_22005	@Answer2_22005	@End1_22005	@End2_22005
22016	22	@QuestionStr_22006	@Answer1_22006	@Answer2_22006	@End1_22006	@End2_22006
22017	22	@QuestionStr_22007	@Answer1_22007	@Answer2_22007	@End1_22007	@End2_22007
22018	22	@QuestionStr_22008	@Answer1_22008	@Answer2_22008	@End1_22008	@End2_22008
22019	22	@QuestionStr_22009	@Answer1_22009	@Answer2_22009	@End1_22009	@End2_22009
22020	22	@QuestionStr_22010	@Answer1_22010	@Answer2_22010	@End1_22010	@End2_22010
22021	22	@QuestionStr_22001	@Answer1_22001	@Answer2_22001	@End1_22001	@End2_22001
22022	22	@QuestionStr_22002	@Answer1_22002	@Answer2_22002	@End1_22002	@End2_22002
22023	22	@QuestionStr_22003	@Answer1_22003	@Answer2_22003	@End1_22003	@End2_22003
22024	22	@QuestionStr_22004	@Answer1_22004	@Answer2_22004	@End1_22004	@End2_22004
22025	22	@QuestionStr_22005	@Answer1_22005	@Answer2_22005	@End1_22005	@End2_22005
22026	22	@QuestionStr_22006	@Answer1_22006	@Answer2_22006	@End1_22006	@End2_22006
22027	22	@QuestionStr_22007	@Answer1_22007	@Answer2_22007	@End1_22007	@End2_22007
22028	22	@QuestionStr_22008	@Answer1_22008	@Answer2_22008	@End1_22008	@End2_22008
22029	22	@QuestionStr_22009	@Answer1_22009	@Answer2_22009	@End1_22009	@End2_22009
22030	22	@QuestionStr_22010	@Answer1_22010	@Answer2_22010	@End1_22010	@End2_22010
22031	22	@QuestionStr_22001	@Answer1_22001	@Answer2_22001	@End1_22001	@End2_22001
22032	22	@QuestionStr_22002	@Answer1_22002	@Answer2_22002	@End1_22002	@End2_22002
22033	22	@QuestionStr_22003	@Answer1_22003	@Answer2_22003	@End1_22003	@End2_22003
22034	22	@QuestionStr_22004	@Answer1_22004	@Answer2_22004	@End1_22004	@End2_22004
22035	22	@QuestionStr_22005	@Answer1_22005	@Answer2_22005	@End1_22005	@End2_22005
22036	22	@QuestionStr_22006	@Answer1_22006	@Answer2_22006	@End1_22006	@End2_22006
22037	22	@QuestionStr_22007	@Answer1_22007	@Answer2_22007	@End1_22007	@End2_22007
22038	22	@QuestionStr_22008	@Answer1_22008	@Answer2_22008	@End1_22008	@End2_22008
22039	22	@QuestionStr_22009	@Answer1_22009	@Answer2_22009	@End1_22009	@End2_22009
22040	22	@QuestionStr_22010	@Answer1_22010	@Answer2_22010	@End1_22010	@End2_22010
22041	22	@QuestionStr_22001	@Answer1_22001	@Answer2_22001	@End1_22001	@End2_22001
22042	22	@QuestionStr_22002	@Answer1_22002	@Answer2_22002	@End1_22002	@End2_22002
22043	22	@QuestionStr_22003	@Answer1_22003	@Answer2_22003	@End1_22003	@End2_22003
22044	22	@QuestionStr_22004	@Answer1_22004	@Answer2_22004	@End1_22004	@End2_22004
22045	22	@QuestionStr_22005	@Answer1_22005	@Answer2_22005	@End1_22005	@End2_22005
22046	22	@QuestionStr_22006	@Answer1_22006	@Answer2_22006	@End1_22006	@End2_22006
22047	22	@QuestionStr_22007	@Answer1_22007	@Answer2_22007	@End1_22007	@End2_22007
22048	22	@QuestionStr_22008	@Answer1_22008	@Answer2_22008	@End1_22008	@End2_22008
22049	22	@QuestionStr_22009	@Answer1_22009	@Answer2_22009	@End1_22009	@End2_22009
22050	22	@QuestionStr_22010	@Answer1_22010	@Answer2_22010	@End1_22010	@End2_22010
22051	22	@QuestionStr_22001	@Answer1_22001	@Answer2_22001	@End1_22001	@End2_22001
22052	22	@QuestionStr_22002	@Answer1_22002	@Answer2_22002	@End1_22002	@End2_22002
22053	22	@QuestionStr_22003	@Answer1_22003	@Answer2_22003	@End1_22003	@End2_22003
22054	22	@QuestionStr_22004	@Answer1_22004	@Answer2_22004	@End1_22004	@End2_22004
22055	22	@QuestionStr_22005	@Answer1_22005	@Answer2_22005	@End1_22005	@End2_22005
22056	22	@QuestionStr_22006	@Answer1_22006	@Answer2_22006	@End1_22006	@End2_22006
22057	22	@QuestionStr_22007	@Answer1_22007	@Answer2_22007	@End1_22007	@End2_22007
22058	22	@QuestionStr_22008	@Answer1_22008	@Answer2_22008	@End1_22008	@End2_22008
22059	22	@QuestionStr_22009	@Answer1_22009	@Answer2_22009	@End1_22009	@End2_22009
22060	22	@QuestionStr_22010	@Answer1_22010	@Answer2_22010	@End1_22010	@End2_22010
23001	23	@QuestionStr_23001	@Answer1_23001	@Answer2_23001	@End1_23001	@End2_23001
23002	23	@QuestionStr_23002	@Answer1_23002	@Answer2_23002	@End1_23002	@End2_23002
23003	23	@QuestionStr_23003	@Answer1_23003	@Answer2_23003	@End1_23003	@End2_23003
23004	23	@QuestionStr_23004	@Answer1_23004	@Answer2_23004	@End1_23004	@End2_23004
23005	23	@QuestionStr_23005	@Answer1_23005	@Answer2_23005	@End1_23005	@End2_23005
23006	23	@QuestionStr_23006	@Answer1_23006	@Answer2_23006	@End1_23006	@End2_23006
23007	23	@QuestionStr_23007	@Answer1_23007	@Answer2_23007	@End1_23007	@End2_23007
23008	23	@QuestionStr_23008	@Answer1_23008	@Answer2_23008	@End1_23008	@End2_23008
23009	23	@QuestionStr_23009	@Answer1_23009	@Answer2_23009	@End1_23009	@End2_23009
23010	23	@QuestionStr_23010	@Answer1_23010	@Answer2_23010	@End1_23010	@End2_23010
23011	23	@QuestionStr_23001	@Answer1_23001	@Answer2_23001	@End1_23001	@End2_23001
23012	23	@QuestionStr_23002	@Answer1_23002	@Answer2_23002	@End1_23002	@End2_23002
23013	23	@QuestionStr_23003	@Answer1_23003	@Answer2_23003	@End1_23003	@End2_23003
23014	23	@QuestionStr_23004	@Answer1_23004	@Answer2_23004	@End1_23004	@End2_23004
23015	23	@QuestionStr_23005	@Answer1_23005	@Answer2_23005	@End1_23005	@End2_23005
23016	23	@QuestionStr_23006	@Answer1_23006	@Answer2_23006	@End1_23006	@End2_23006
23017	23	@QuestionStr_23007	@Answer1_23007	@Answer2_23007	@End1_23007	@End2_23007
23018	23	@QuestionStr_23008	@Answer1_23008	@Answer2_23008	@End1_23008	@End2_23008
23019	23	@QuestionStr_23009	@Answer1_23009	@Answer2_23009	@End1_23009	@End2_23009
23020	23	@QuestionStr_23010	@Answer1_23010	@Answer2_23010	@End1_23010	@End2_23010
23021	23	@QuestionStr_23001	@Answer1_23001	@Answer2_23001	@End1_23001	@End2_23001
23022	23	@QuestionStr_23002	@Answer1_23002	@Answer2_23002	@End1_23002	@End2_23002
23023	23	@QuestionStr_23003	@Answer1_23003	@Answer2_23003	@End1_23003	@End2_23003
23024	23	@QuestionStr_23004	@Answer1_23004	@Answer2_23004	@End1_23004	@End2_23004
23025	23	@QuestionStr_23005	@Answer1_23005	@Answer2_23005	@End1_23005	@End2_23005
23026	23	@QuestionStr_23006	@Answer1_23006	@Answer2_23006	@End1_23006	@End2_23006
23027	23	@QuestionStr_23007	@Answer1_23007	@Answer2_23007	@End1_23007	@End2_23007
23028	23	@QuestionStr_23008	@Answer1_23008	@Answer2_23008	@End1_23008	@End2_23008
23029	23	@QuestionStr_23009	@Answer1_23009	@Answer2_23009	@End1_23009	@End2_23009
23030	23	@QuestionStr_23010	@Answer1_23010	@Answer2_23010	@End1_23010	@End2_23010
23031	23	@QuestionStr_23001	@Answer1_23001	@Answer2_23001	@End1_23001	@End2_23001
23032	23	@QuestionStr_23002	@Answer1_23002	@Answer2_23002	@End1_23002	@End2_23002
23033	23	@QuestionStr_23003	@Answer1_23003	@Answer2_23003	@End1_23003	@End2_23003
23034	23	@QuestionStr_23004	@Answer1_23004	@Answer2_23004	@End1_23004	@End2_23004
23035	23	@QuestionStr_23005	@Answer1_23005	@Answer2_23005	@End1_23005	@End2_23005
23036	23	@QuestionStr_23006	@Answer1_23006	@Answer2_23006	@End1_23006	@End2_23006
23037	23	@QuestionStr_23007	@Answer1_23007	@Answer2_23007	@End1_23007	@End2_23007
23038	23	@QuestionStr_23008	@Answer1_23008	@Answer2_23008	@End1_23008	@End2_23008
23039	23	@QuestionStr_23009	@Answer1_23009	@Answer2_23009	@End1_23009	@End2_23009
23040	23	@QuestionStr_23010	@Answer1_23010	@Answer2_23010	@End1_23010	@End2_23010
23041	23	@QuestionStr_23001	@Answer1_23001	@Answer2_23001	@End1_23001	@End2_23001
23042	23	@QuestionStr_23002	@Answer1_23002	@Answer2_23002	@End1_23002	@End2_23002
23043	23	@QuestionStr_23003	@Answer1_23003	@Answer2_23003	@End1_23003	@End2_23003
23044	23	@QuestionStr_23004	@Answer1_23004	@Answer2_23004	@End1_23004	@End2_23004
23045	23	@QuestionStr_23005	@Answer1_23005	@Answer2_23005	@End1_23005	@End2_23005
23046	23	@QuestionStr_23006	@Answer1_23006	@Answer2_23006	@End1_23006	@End2_23006
23047	23	@QuestionStr_23007	@Answer1_23007	@Answer2_23007	@End1_23007	@End2_23007
23048	23	@QuestionStr_23008	@Answer1_23008	@Answer2_23008	@End1_23008	@End2_23008
23049	23	@QuestionStr_23009	@Answer1_23009	@Answer2_23009	@End1_23009	@End2_23009
23050	23	@QuestionStr_23010	@Answer1_23010	@Answer2_23010	@End1_23010	@End2_23010
23051	23	@QuestionStr_23001	@Answer1_23001	@Answer2_23001	@End1_23001	@End2_23001
23052	23	@QuestionStr_23002	@Answer1_23002	@Answer2_23002	@End1_23002	@End2_23002
23053	23	@QuestionStr_23003	@Answer1_23003	@Answer2_23003	@End1_23003	@End2_23003
23054	23	@QuestionStr_23004	@Answer1_23004	@Answer2_23004	@End1_23004	@End2_23004
23055	23	@QuestionStr_23005	@Answer1_23005	@Answer2_23005	@End1_23005	@End2_23005
23056	23	@QuestionStr_23006	@Answer1_23006	@Answer2_23006	@End1_23006	@End2_23006
23057	23	@QuestionStr_23007	@Answer1_23007	@Answer2_23007	@End1_23007	@End2_23007
23058	23	@QuestionStr_23008	@Answer1_23008	@Answer2_23008	@End1_23008	@End2_23008
23059	23	@QuestionStr_23009	@Answer1_23009	@Answer2_23009	@End1_23009	@End2_23009
23060	23	@QuestionStr_23010	@Answer1_23010	@Answer2_23010	@End1_23010	@End2_23010
24001	24	@QuestionStr_24001	@Answer1_24001	@Answer2_24001	@End1_24001	@End2_24001
24002	24	@QuestionStr_24002	@Answer1_24002	@Answer2_24002	@End1_24002	@End2_24002
24003	24	@QuestionStr_24003	@Answer1_24003	@Answer2_24003	@End1_24003	@End2_24003
24004	24	@QuestionStr_24004	@Answer1_24004	@Answer2_24004	@End1_24004	@End2_24004
24005	24	@QuestionStr_24005	@Answer1_24005	@Answer2_24005	@End1_24005	@End2_24005
24006	24	@QuestionStr_24006	@Answer1_24006	@Answer2_24006	@End1_24006	@End2_24006
24007	24	@QuestionStr_24007	@Answer1_24007	@Answer2_24007	@End1_24007	@End2_24007
24008	24	@QuestionStr_24008	@Answer1_24008	@Answer2_24008	@End1_24008	@End2_24008
24009	24	@QuestionStr_24009	@Answer1_24009	@Answer2_24009	@End1_24009	@End2_24009
24010	24	@QuestionStr_24010	@Answer1_24010	@Answer2_24010	@End1_24010	@End2_24010
24011	24	@QuestionStr_24001	@Answer1_24001	@Answer2_24001	@End1_24001	@End2_24001
24012	24	@QuestionStr_24002	@Answer1_24002	@Answer2_24002	@End1_24002	@End2_24002
24013	24	@QuestionStr_24003	@Answer1_24003	@Answer2_24003	@End1_24003	@End2_24003
24014	24	@QuestionStr_24004	@Answer1_24004	@Answer2_24004	@End1_24004	@End2_24004
24015	24	@QuestionStr_24005	@Answer1_24005	@Answer2_24005	@End1_24005	@End2_24005
24016	24	@QuestionStr_24006	@Answer1_24006	@Answer2_24006	@End1_24006	@End2_24006
24017	24	@QuestionStr_24007	@Answer1_24007	@Answer2_24007	@End1_24007	@End2_24007
24018	24	@QuestionStr_24008	@Answer1_24008	@Answer2_24008	@End1_24008	@End2_24008
24019	24	@QuestionStr_24009	@Answer1_24009	@Answer2_24009	@End1_24009	@End2_24009
24020	24	@QuestionStr_24010	@Answer1_24010	@Answer2_24010	@End1_24010	@End2_24010
24021	24	@QuestionStr_24001	@Answer1_24001	@Answer2_24001	@End1_24001	@End2_24001
24022	24	@QuestionStr_24002	@Answer1_24002	@Answer2_24002	@End1_24002	@End2_24002
24023	24	@QuestionStr_24003	@Answer1_24003	@Answer2_24003	@End1_24003	@End2_24003
24024	24	@QuestionStr_24004	@Answer1_24004	@Answer2_24004	@End1_24004	@End2_24004
24025	24	@QuestionStr_24005	@Answer1_24005	@Answer2_24005	@End1_24005	@End2_24005
24026	24	@QuestionStr_24006	@Answer1_24006	@Answer2_24006	@End1_24006	@End2_24006
24027	24	@QuestionStr_24007	@Answer1_24007	@Answer2_24007	@End1_24007	@End2_24007
24028	24	@QuestionStr_24008	@Answer1_24008	@Answer2_24008	@End1_24008	@End2_24008
24029	24	@QuestionStr_24009	@Answer1_24009	@Answer2_24009	@End1_24009	@End2_24009
24030	24	@QuestionStr_24010	@Answer1_24010	@Answer2_24010	@End1_24010	@End2_24010
24031	24	@QuestionStr_24001	@Answer1_24001	@Answer2_24001	@End1_24001	@End2_24001
24032	24	@QuestionStr_24002	@Answer1_24002	@Answer2_24002	@End1_24002	@End2_24002
24033	24	@QuestionStr_24003	@Answer1_24003	@Answer2_24003	@End1_24003	@End2_24003
24034	24	@QuestionStr_24004	@Answer1_24004	@Answer2_24004	@End1_24004	@End2_24004
24035	24	@QuestionStr_24005	@Answer1_24005	@Answer2_24005	@End1_24005	@End2_24005
24036	24	@QuestionStr_24006	@Answer1_24006	@Answer2_24006	@End1_24006	@End2_24006
24037	24	@QuestionStr_24007	@Answer1_24007	@Answer2_24007	@End1_24007	@End2_24007
24038	24	@QuestionStr_24008	@Answer1_24008	@Answer2_24008	@End1_24008	@End2_24008
24039	24	@QuestionStr_24009	@Answer1_24009	@Answer2_24009	@End1_24009	@End2_24009
24040	24	@QuestionStr_24010	@Answer1_24010	@Answer2_24010	@End1_24010	@End2_24010
24041	24	@QuestionStr_24001	@Answer1_24001	@Answer2_24001	@End1_24001	@End2_24001
24042	24	@QuestionStr_24002	@Answer1_24002	@Answer2_24002	@End1_24002	@End2_24002
24043	24	@QuestionStr_24003	@Answer1_24003	@Answer2_24003	@End1_24003	@End2_24003
24044	24	@QuestionStr_24004	@Answer1_24004	@Answer2_24004	@End1_24004	@End2_24004
24045	24	@QuestionStr_24005	@Answer1_24005	@Answer2_24005	@End1_24005	@End2_24005
24046	24	@QuestionStr_24006	@Answer1_24006	@Answer2_24006	@End1_24006	@End2_24006
24047	24	@QuestionStr_24007	@Answer1_24007	@Answer2_24007	@End1_24007	@End2_24007
24048	24	@QuestionStr_24008	@Answer1_24008	@Answer2_24008	@End1_24008	@End2_24008
24049	24	@QuestionStr_24009	@Answer1_24009	@Answer2_24009	@End1_24009	@End2_24009
24050	24	@QuestionStr_24010	@Answer1_24010	@Answer2_24010	@End1_24010	@End2_24010
24051	24	@QuestionStr_24001	@Answer1_24001	@Answer2_24001	@End1_24001	@End2_24001
24052	24	@QuestionStr_24002	@Answer1_24002	@Answer2_24002	@End1_24002	@End2_24002
24053	24	@QuestionStr_24003	@Answer1_24003	@Answer2_24003	@End1_24003	@End2_24003
24054	24	@QuestionStr_24004	@Answer1_24004	@Answer2_24004	@End1_24004	@End2_24004
24055	24	@QuestionStr_24005	@Answer1_24005	@Answer2_24005	@End1_24005	@End2_24005
24056	24	@QuestionStr_24006	@Answer1_24006	@Answer2_24006	@End1_24006	@End2_24006
24057	24	@QuestionStr_24007	@Answer1_24007	@Answer2_24007	@End1_24007	@End2_24007
24058	24	@QuestionStr_24008	@Answer1_24008	@Answer2_24008	@End1_24008	@End2_24008
24059	24	@QuestionStr_24009	@Answer1_24009	@Answer2_24009	@End1_24009	@End2_24009
24060	24	@QuestionStr_24010	@Answer1_24010	@Answer2_24010	@End1_24010	@End2_24010
