mapId	group	levelIndex	levelLimit	nextMapId	dependMap	rewardItem	monsterId(headPic)	name	monsterLevel	isBoss	quality	stageName	exp	coin	怪物1	怪物2	怪物3	怪物4	怪物5	首次掉落
109004	1	13	90	109005	109003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1090041	@Map_Activite_Jingying_109004	91	0	1	@Map_109004	36300	36300	1090041	1090042	0	0	0	0
109005	1	13	90	109006	109004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1090051	@Map_Activite_Jingying_109005	91	0	1	@Map_109005	36600	36600	1090051	1090052	0	0	0	0
109006	1	13	90	109007	109005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1090061	@Map_Activite_Jingying_109006	92	1	5	@Map_109006	36900	36900	1090061	1090062	1090063	0	0	0
109007	1	13	90	109008	109006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1090071	@Map_Activite_Jingying_109007	92	0	1	@Map_109007	37200	37200	1090071	1090072	0	0	0	0
109008	1	13	90	109009	109007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1090081	@Map_Activite_Jingying_109008	93	0	1	@Map_109008	37500	37500	1090081	1090082	0	0	0	0
109009	1	13	90	109501	109008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1090091	@Map_Activite_Jingying_109009	94	1	5	@Map_109009	37800	37800	1090091	1090092	1090093	0	0	0
109501	1	14	95	109502	109009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095011	@Map_Activite_Jingying_109501	95	0	1	@Map_109501	38100	38100	1095011	1095012	0	0	0	0
109502	1	14	95	109503	109501	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095021	@Map_Activite_Jingying_109502	95	0	1	@Map_109502	38400	38400	1095021	1095022	0	0	0	0
109503	1	14	95	109504	109502	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095031	@Map_Activite_Jingying_109503	96	1	5	@Map_109503	38700	38700	1095031	1095032	1095033	0	0	0
109504	1	14	95	109505	109503	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095041	@Map_Activite_Jingying_109504	96	0	1	@Map_109504	39000	39000	1095041	1095042	0	0	0	0
109505	1	14	95	109506	109504	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095051	@Map_Activite_Jingying_109505	96	0	1	@Map_109505	39300	39300	1095051	1095052	0	0	0	0
109506	1	14	95	109507	109505	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095061	@Map_Activite_Jingying_109506	97	1	5	@Map_109506	39600	39600	1095061	1095062	1095063	0	0	0
109507	1	14	95	109508	109506	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095071	@Map_Activite_Jingying_109507	97	0	1	@Map_109507	39900	39900	1095071	1095072	0	0	0	0
109508	1	14	95	109509	109507	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095081	@Map_Activite_Jingying_109508	98	0	1	@Map_109508	40200	40200	1095081	1095082	0	0	0	0
109509	1	14	95	110001	109508	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1095091	@Map_Activite_Jingying_109509	99	1	5	@Map_109509	40500	40500	1095091	1095092	1095093	0	0	0
110001	1	15	100	110002	109509	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100011	@Map_Activite_Jingying_110001	100	0	1	@Map_110001	40800	40800	1100011	1100012	0	0	0	0
110002	1	15	100	110003	110001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100021	@Map_Activite_Jingying_110002	100	0	1	@Map_110002	41100	41100	1100021	1100022	0	0	0	0
110003	1	15	100	110004	110002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100031	@Map_Activite_Jingying_110003	101	1	5	@Map_110003	41400	41400	1100031	1100032	1100033	0	0	0
110004	1	15	100	110005	110003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100041	@Map_Activite_Jingying_110004	101	0	1	@Map_110004	41700	41700	1100041	1100042	0	0	0	0
110005	1	15	100	110006	110004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100051	@Map_Activite_Jingying_110005	101	0	1	@Map_110005	42000	42000	1100051	1100052	0	0	0	0
110006	1	15	100	110007	110005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100061	@Map_Activite_Jingying_110006	102	1	5	@Map_110006	42300	42300	1100061	1100062	1100063	0	0	0
110007	1	15	100	110008	110006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100071	@Map_Activite_Jingying_110007	102	0	1	@Map_110007	42600	42600	1100071	1100072	0	0	0	0
110008	1	15	100	110009	110007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100081	@Map_Activite_Jingying_110008	103	0	1	@Map_110008	42900	42900	1100081	1100082	0	0	0	0
110009	1	15	100	111001	110008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_104001_1,30000_202022_1,30000_202021_1	1100091	@Map_Activite_Jingying_110009	104	1	5	@Map_110009	43200	43200	1100091	1100092	1100093	0	0	0
111001	1	16	105	111002	110009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110011	@Map_Activite_Jingying_110001	105	0	4	@Map_111001	43500	43500	1110011	1110012	1110013	1110014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
111002	1	16	105	111003	111001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110021	@Map_Activite_Jingying_110002	105	0	4	@Map_111002	43800	43800	1110021	1110022	1110023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
111003	1	16	105	111004	111002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110031	@Map_Activite_Jingying_110003	106	1	5	@Map_111003	44100	44100	1110031	1110032	1110033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
111004	1	16	105	111005	111003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110041	@Map_Activite_Jingying_110004	106	0	4	@Map_111004	44400	44400	1110041	1110042	1110043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
111005	1	16	105	111006	111004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110051	@Map_Activite_Jingying_110005	106	0	4	@Map_111005	44700	44700	1110051	1110052	1110053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
111006	1	16	105	111007	111005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110061	@Map_Activite_Jingying_110006	107	1	5	@Map_111006	45000	45000	1110061	1110062	1110063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
111007	1	16	105	111008	111006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110071	@Map_Activite_Jingying_110007	107	0	4	@Map_111007	45300	45300	1110071	1110072	1110073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
111008	1	16	105	111009	111007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110081	@Map_Activite_Jingying_110008	108	0	4	@Map_111008	45600	45600	1110081	1110082	1110083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
111009	1	16	105	112001	111008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1110091	@Map_Activite_Jingying_110009	109	1	5	@Map_111009	45900	45900	1110091	1110092	1110093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
112001	1	17	110	112002	111009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120011	@Map_Activite_Jingying_110001	110	0	4	@Map_112001	46200	46200	1120011	1120012	1120013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
112002	1	17	110	112003	112001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120021	@Map_Activite_Jingying_110002	110	0	4	@Map_112002	46500	46500	1120021	1120022	1120023	1120024	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
112003	1	17	110	112004	112002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120031	@Map_Activite_Jingying_110003	111	1	5	@Map_112003	46800	46800	1120031	1120032	1120033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
112004	1	17	110	112005	112003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120041	@Map_Activite_Jingying_110004	111	0	4	@Map_112004	47100	47100	1120041	1120042	1120043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
112005	1	17	110	112006	112004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120051	@Map_Activite_Jingying_110005	111	0	4	@Map_112005	47400	47400	1120051	1120052	1120053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
112006	1	17	110	112007	112005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120061	@Map_Activite_Jingying_110006	112	1	5	@Map_112006	47700	47700	1120061	1120062	1120063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
112007	1	17	110	112008	112006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120071	@Map_Activite_Jingying_110007	112	0	4	@Map_112007	48000	48000	1120071	1120072	1120073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
112008	1	17	110	112009	112007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120081	@Map_Activite_Jingying_110008	113	0	4	@Map_112008	48300	48300	1120081	1120082	1120083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
112009	1	17	110	113001	112008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1120091	@Map_Activite_Jingying_110009	114	1	5	@Map_112009	48600	48600	1120091	1120092	1120093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
113001	1	18	115	113002	112009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130011	@Map_Activite_Jingying_110001	115	0	4	@Map_113001	48900	48900	1130011	1130012	1130013	1130014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
113002	1	18	115	113003	113001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130021	@Map_Activite_Jingying_110002	115	0	4	@Map_113002	49200	49200	1130021	1130022	1130023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
113003	1	18	115	113004	113002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130031	@Map_Activite_Jingying_110003	116	1	5	@Map_113003	49500	49500	1130031	1130032	1130033	0	0	30000_299974_100,30000_104004_20,30000_101002_20
113004	1	18	115	113005	113003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130041	@Map_Activite_Jingying_110004	116	0	4	@Map_113004	49800	49800	1130041	1130042	1130043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
113005	1	18	115	113006	113004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130051	@Map_Activite_Jingying_110005	116	0	4	@Map_113005	50100	50100	1130051	1130052	1130053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
113006	1	18	115	113007	113005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130061	@Map_Activite_Jingying_110006	117	1	5	@Map_113006	50400	50400	1130061	1130062	1130063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
113007	1	18	115	113008	113006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130071	@Map_Activite_Jingying_110007	117	0	4	@Map_113007	50700	50700	1130071	1130072	1130073	1130074	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
113008	1	18	115	113009	113007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130081	@Map_Activite_Jingying_110008	118	0	4	@Map_113008	51000	51000	1130081	1130082	1130083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
113009	1	18	115	114001	113008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1130091	@Map_Activite_Jingying_110009	119	1	5	@Map_113009	51300	51300	1130091	1130092	1130093	1130094	0	30000_299974_100,30000_104101_30,30000_101002_20
114001	1	19	120	114002	113009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140011	@Map_Activite_Jingying_110001	120	0	4	@Map_114001	51600	51600	1140011	1140012	1140013	1140014	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
114002	1	19	120	114003	114001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140021	@Map_Activite_Jingying_110002	120	0	4	@Map_114002	51900	51900	1140021	1140022	1140023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
114003	1	19	120	114004	114002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140031	@Map_Activite_Jingying_110003	121	1	5	@Map_114003	52200	52200	1140031	1140032	0	0	0	30000_299974_100,30000_104004_20,30000_101002_20
114004	1	19	120	114005	114003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140041	@Map_Activite_Jingying_110004	121	0	4	@Map_114004	52500	52500	1140041	1140042	1140043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
114005	1	19	120	114006	114004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140051	@Map_Activite_Jingying_110005	121	0	4	@Map_114005	52800	52800	1140051	1140052	1140053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
114006	1	19	120	114007	114005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140061	@Map_Activite_Jingying_110006	122	1	5	@Map_114006	53100	53100	1140061	1140062	1140063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
114007	1	19	120	114008	114006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140071	@Map_Activite_Jingying_110007	122	0	4	@Map_114007	53400	53400	1140071	1140072	1140073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
114008	1	19	120	114009	114007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140081	@Map_Activite_Jingying_110008	123	0	4	@Map_114008	53700	53700	1140081	1140082	1140083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
114009	1	19	120	115001	114008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1140091	@Map_Activite_Jingying_110009	124	1	5	@Map_114009	54000	54000	1140091	1140092	1140093	0	0	30000_299974_100,30000_104101_30,30000_101002_20
115001	1	20	125	115002	114009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150011	@Map_Activite_Jingying_110001	125	0	4	@Map_115001	54300	54300	1150011	1150012	1150013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
115002	1	20	125	115003	115001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150021	@Map_Activite_Jingying_110002	125	0	4	@Map_115002	54600	54600	1150021	1150022	1150023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
115003	1	20	125	115004	115002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150031	@Map_Activite_Jingying_110003	126	1	5	@Map_115003	54900	54900	1150031	1150032	1150033	1150034	0	30000_299974_100,30000_104004_20,30000_101002_20
115004	1	20	125	115005	115003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150041	@Map_Activite_Jingying_110004	126	0	4	@Map_115004	55200	55200	1150041	1150042	1150043	1150044	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
115005	1	20	125	115006	115004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150051	@Map_Activite_Jingying_110005	126	0	4	@Map_115005	55500	55500	1150051	1150052	1150053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
115006	1	20	125	115007	115005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150061	@Map_Activite_Jingying_110006	127	1	5	@Map_115006	55800	55800	1150061	1150062	1150063	1150064	1150065	30000_299974_100,30000_104004_20,30000_101002_20
115007	1	20	125	115008	115006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150071	@Map_Activite_Jingying_110007	127	0	4	@Map_115007	56100	56100	1150071	1150072	1150073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
115008	1	20	125	115009	115007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150081	@Map_Activite_Jingying_110008	128	0	4	@Map_115008	56400	56400	1150081	1150082	1150083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
115009	1	20	125	116001	115008	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1150091	@Map_Activite_Jingying_110009	129	1	5	@Map_115009	56700	56700	1150091	1150092	1150093	1150094	1150095	30000_299974_100,30000_104101_30,30000_101002_20
116001	1	21	130	116002	115009	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160011	@Map_Activite_Jingying_110001	130	0	4	@Map_116001	57000	57000	1160011	1160012	1160013	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
116002	1	21	130	116003	116001	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160021	@Map_Activite_Jingying_110002	130	0	4	@Map_116002	57300	57300	1160021	1160022	1160023	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
116003	1	21	130	116004	116002	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160031	@Map_Activite_Jingying_110003	131	1	5	@Map_116003	57600	57600	1160031	1160032	1160033	1160034	0	30000_299974_100,30000_104004_20,30000_101002_20
116004	1	21	130	116005	116003	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160041	@Map_Activite_Jingying_110004	131	0	4	@Map_116004	57900	57900	1160041	1160042	1160043	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
116005	1	21	130	116006	116004	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160051	@Map_Activite_Jingying_110005	131	0	4	@Map_116005	58200	58200	1160051	1160052	1160053	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
116006	1	21	130	116007	116005	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160061	@Map_Activite_Jingying_110006	132	1	5	@Map_116006	58500	58500	1160061	1160062	1160063	0	0	30000_299974_100,30000_104004_20,30000_101002_20
116007	1	21	130	116008	116006	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160071	@Map_Activite_Jingying_110007	132	0	4	@Map_116007	58800	58800	1160071	1160072	1160073	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
116008	1	21	130	116009	116007	30000_101002_1,30000_104004_1,30000_104003_1,30000_104002_1,30000_102101_1,30000_202022_1	1160081	@Map_Activite_Jingying_110008	133	0	4	@Map_116008	59100	59100	1160081	1160082	1160083	0	0	30000_299974_100,30000_104004_4,30000_104213_10,30000_101002_5
