id	Spine	EffName	BulletName	Icon	Name	Info	Skin	Reflect	Class	Element	Level	Skills	IsMagic	Strenght	Intellect	Agility	Stamina	HP	Attack	Magic	PhyPenetrate	MagPenetrate	PhyDef	MagDef	RecoverHP	CriDamage	CriResist	Critical	Hit	Dodge	Immunity	ATKRange	ATKSpeed	WSpeed	RSpeed	AttackEFF	Hurt_EFF_X	Hurt_EFF_Y	Hurt_EFF_Head	ATKMP	DEFMP	SKMP	ClassCorrection
101	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_1.png	300021	350021	1	0	4	1	18	500101	1	324	1296	216	972	9720	378	1350	0	0	583	875	0	0.5	194	108	389	259	0	180	2500	1.2	1.8	hit0301	45	90	180	6	9	6	1
102	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_2.png	300022	350022	2	0	4	2	18	500101	1	324	1296	216	972	9720	378	1350	0	0	583	875	0	0.5	194	108	389	259	0	180	2500	1.2	1.8	hit0303	45	90	180	6	9	6	1
103	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_3.png	300023	350023	3	0	3	3	19	500101	1	570	912	114	1368	13680	599	941	0	0	855	958	0	0.5	274	57	331	188	0	180	2500	1.2	1.8	hit0302	45	90	180	8	7	8	1
104	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_4.png	300024	350024	4	0	4	4	17	500101	1	306	1224	204	918	9180	357	1275	0	0	551	826	0	0.5	184	102	367	245	0	180	2500	1.2	1.8	hit0304	45	90	180	6	9	6	1
105	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300025	350025	5	0	4	5	19	500101	1	342	1368	228	1026	10260	399	1425	0	0	616	923	0	0.5	205	114	410	274	0	180	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
106	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_1.png	300026	350026	1	0	3	1	18	500101	1	540	864	108	1296	12960	567	891	0	0	810	907	0	0.5	259	54	313	178	0	180	2500	0.8	1.2	hit0301	45	90	180	8	7	8	1
107	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_2.png	300027	350027	2	0	3	2	17	500101	1	510	816	102	1224	12240	536	842	0	0	765	857	0	0.5	245	51	296	168	0	180	2500	0.8	1.2	hit0303	45	90	180	8	7	8	1
108	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_3.png	300028	350028	3	0	4	3	18	500101	1	324	1296	216	972	9720	378	1350	0	0	583	875	0	0.5	194	108	389	259	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
109	Spine/CharacterSpine,Enemy11			monster/Monster_11_1.png	300029	350029	1	0	3	4	20	500101	1	600	960	120	1440	14400	630	990	0	0	900	1008	0	0.5	288	60	348	198	0	0	2500	1.6	2.4	hit0104	45	90	180	8	7	8	1
110	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300030	350030	5	0	3	5	19	500101	1	570	912	114	1368	13680	599	941	0	0	855	958	0	0.5	274	57	331	188	0	180	2500	0.8	1.2	hit0305	45	90	180	8	7	8	1
111	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_1.png	300031	350031	1	0	3	1	18	500101	1	540	864	108	1296	12960	567	891	0	0	810	907	0	0.5	259	54	313	178	0	180	2500	0.8	1.2	hit0301	45	90	180	8	7	8	1
112	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_2.png	300032	350032	2	0	4	2	19	500101	1	342	1368	228	1026	10260	399	1425	0	0	616	923	0	0.5	205	114	410	274	0	180	2500	0.8	1.2	hit0303	45	90	180	6	9	6	1
113	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_3.png	300033	350033	3	0	4	3	17	500101	1	306	1224	204	918	9180	357	1275	0	0	551	826	0	0.5	184	102	367	245	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
114	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_4.png	300034	350034	4	0	3	4	20	500101	1	600	960	120	1440	14400	630	990	0	0	900	1008	0	0.5	288	60	348	198	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
115	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300035	350035	5	0	4	5	19	500101	1	342	1368	228	1026	10260	399	1425	0	0	616	923	0	0.5	205	114	410	274	0	180	2500	0.8	1.2	hit0305	45	90	180	6	9	6	1
116	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_1.png	300036	350036	1	0	4	1	19	500101	1	342	1368	228	1026	10260	399	1425	0	0	616	923	0	0.5	205	114	410	274	0	180	2500	1.2	1.8	hit0501	45	90	180	6	9	6	1
117	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_2.png	300037	350037	2	0	4	2	20	500101	1	360	1440	240	1080	10800	420	1500	0	0	648	972	0	0.5	216	120	432	288	0	180	2500	1.2	1.8	hit0503	45	90	180	6	9	6	1
118	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_3.png	300038	350038	3	0	3	3	17	500101	1	510	816	102	1224	12240	536	842	0	0	765	857	0	0.5	245	51	296	168	0	180	2500	1.2	1.8	hit0502	45	90	180	8	7	8	1
119	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_4.png	300039	350039	4	0	4	4	18	500101	1	324	1296	216	972	9720	378	1350	0	0	583	875	0	0.5	194	108	389	259	0	180	2500	1.2	1.8	hit0504	45	90	180	6	9	6	1
120	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300040	350040	5	0	3	5	19	500101	1	570	912	114	1368	13680	599	941	0	0	855	958	0	0.5	274	57	331	188	0	180	2500	1.2	1.8	hit0505	45	90	180	8	7	8	1
121	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	40	500101	0	1428	238	442	816	8160	1539	349	0	0	836	479	0	0	48	221	466	391	0	10	2500	1.6	2.4	hit0101	45	90	180	8	7	8	1
122	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_2.png	300002	350002	2	0	1	2	40	500101	1	646	1360	170	748	7480	689	1403	0	0	568	782	0	0	272	85	452	359	0	10	2500	1.6	2.4	hit0103	45	90	180	8	7	8	1
123	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_3.png	300003	350003	3	0	2	3	40	500101	1	1190	2023	357	1547	15470	1279	2112	0	0	1131	1380	0	0	405	179	750	605	0	10	2500	1.6	2.4	hit0102	45	90	180	10	5	10	1
124	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_4.png	300004	350004	4	0	2	4	40	500101	0	1190	833	179	2916	29160	1235	878	0	0	1815	1708	0	0	167	90	458	386	0	10	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
125	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300005	350005	5	0	1	5	40	500101	1	1012	2499	417	1190	11900	1116	2603	0	0	899	1345	0	0	500	209	827	664	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
126	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_1.png	300006	350006	1	0	2	1	40	500101	0	1512	252	468	864	8640	1629	369	0	0	886	508	0	0	50	234	493	414	0	30	2500	2	3	hit0201	45	90	180	10	5	10	1
127	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_2.png	300007	350007	2	0	2	2	40	500101	1	684	1440	180	792	7920	729	1485	0	0	601	828	0	0	288	90	479	381	0	30	2500	2	3	hit0203	45	90	180	10	5	10	1
128	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_3.png	300008	350008	3	0	1	3	40	500101	1	1260	2142	378	1638	16380	1355	2237	0	0	1197	1462	0	0	428	189	794	640	0	30	2500	2	3	hit0202	45	90	180	8	7	8	1
129	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_4.png	300009	350009	4	0	2	4	40	500101	0	1260	882	189	3087	30870	1307	929	0	0	1922	1808	0	0	176	95	485	409	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
130	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300010	350010	5	0	2	5	40	500101	1	1071	2646	441	1260	12600	1181	2756	0	0	951	1424	0	0	529	221	876	702	0	0	2500	2	3	hit0205	45	90	180	10	5	10	1
131	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_1.png	300011	350011	1	0	2	1	40	500101	0	1596	266	494	912	9120	1720	390	0	0	935	536	0	0	53	247	521	437	0	30	2500	2	3	hit0201	45	90	180	10	5	10	1
132	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_2.png	300012	350012	2	0	1	2	40	500101	1	722	1520	190	836	8360	770	1568	0	0	635	874	0	0	304	95	505	402	0	30	2500	2	3	hit0203	45	90	180	8	7	8	1
133	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_3.png	300013	350013	3	0	1	3	40	500101	1	1330	2261	399	1729	17290	1430	2361	0	0	1264	1543	0	0	452	200	838	676	0	30	2500	2	3	hit0202	45	90	180	8	7	8	1
134	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_4.png	300014	350014	4	0	2	4	40	500101	0	1330	931	200	3259	32590	1380	981	0	0	2029	1909	0	0	186	100	512	432	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
135	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300015	350015	5	0	1	5	40	500101	1	1131	2793	466	1330	13300	1248	2910	0	0	1004	1503	0	0	559	233	925	742	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
136	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_1.png	300016	350016	1	0	1	1	40	500101	0	1680	280	520	960	9600	1810	410	0	0	984	564	0	0	56	260	548	460	0	0	2500	1.6	2.4	hit0401	45	90	180	8	7	8	1
137	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_2.png	300017	350017	2	0	2	2	40	500101	1	760	1600	200	880	8800	810	1650	0	0	668	920	0	0	320	100	532	423	0	0	2500	1.6	2.4	hit0403	45	90	180	10	5	10	1
138	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_3.png	300018	350018	3	0	2	3	40	500101	1	1400	2380	420	1820	18200	1505	2485	0	0	1330	1624	0	0	476	210	882	711	0	0	2500	1.6	2.4	hit0402	45	90	180	10	5	10	1
139	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_4.png	300019	350019	4	0	1	4	40	500101	0	1400	980	210	3430	34300	1453	1033	0	0	2135	2009	0	0	196	105	539	454	0	0	2500	1.6	2.4	hit0404	45	90	180	8	7	8	1
140	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300020	350020	5	0	2	5	40	500101	1	1190	2940	490	1400	14000	1313	3063	0	0	1057	1582	0	0	588	245	973	781	0	0	2500	1.6	2.4	hit0405	45	90	180	10	5	10	1
141	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_1.png	300021	350021	1	0	4	1	40	500101	0	1764	294	546	1008	10080	1901	431	0	0	1033	592	0	0	59	273	575	483	0	180	2500	1.2	1.8	hit0301	45	90	180	6	9	6	1
142	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_2.png	300022	350022	2	0	4	2	40	500101	1	798	1680	210	924	9240	851	1733	0	0	701	966	0	0	336	105	559	444	0	180	2500	1.2	1.8	hit0303	45	90	180	6	9	6	1
143	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_3.png	300023	350023	3	0	3	3	40	500101	1	1470	2499	441	1911	19110	1580	2609	0	0	1397	1705	0	0	500	221	926	747	0	180	2500	1.2	1.8	hit0302	45	90	180	8	7	8	1
144	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_4.png	300024	350024	4	0	4	4	40	500101	0	1470	1029	221	3602	36020	1525	1084	0	0	2242	2110	0	0	206	111	566	477	0	180	2500	1.2	1.8	hit0304	45	90	180	6	9	6	1
145	Spine/CharacterSpine,Enemy12			monster/Monster_12_2.png	300025	350025	2	0	4	5	40	500101	1	1250	3087	515	1470	14700	1379	3216	0	0	1110	1661	0	0	617	258	1022	820	0	0	2500	1.6	2.4	hit0104	45	90	180	6	9	6	1
146	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_1.png	300026	350026	1	0	3	1	50	500101	0	1848	308	572	1056	10560	1991	451	0	0	1082	620	0	0	62	286	603	506	0	180	2500	0.8	1.2	hit0301	45	90	180	8	7	8	1
147	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_2.png	300027	350027	2	0	3	2	50	500101	1	836	1760	220	968	9680	891	1815	0	0	735	1012	0	0	352	110	585	465	0	180	2500	0.8	1.2	hit0303	45	90	180	8	7	8	1
148	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_3.png	300028	350028	3	0	4	3	50	500101	1	1540	2618	462	2002	20020	1656	2734	0	0	1463	1786	0	0	524	231	970	782	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
149	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_4.png	300029	350029	4	0	3	4	50	500101	0	1540	1078	231	3773	37730	1598	1136	0	0	2349	2210	0	0	216	116	593	500	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
150	Spine/CharacterSpine,Enemy12			monster/Monster_12_3.png	300030	350030	3	0	3	5	50	500101	1	1309	3234	539	1540	15400	1444	3369	0	0	1163	1740	0	0	647	270	1070	859	0	0	2500	1.6	2.4	hit0103	45	90	180	8	7	8	1
151	Spine/CharacterSpine,Enemy12			monster/Monster_12_1.png	300031	350031	1	0	3	1	50	500101	0	1260	882	189	3087	30870	1307	929	0	0	1922	1808	0	0	617	95	485	224	0	0	2500	1.6	2.4	hit0102	45	90	180	8	7	8	1
152	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_2.png	300032	350032	2	0	4	2	50	500101	1	1071	2646	441	1260	12600	1181	2756	0	0	951	1424	0	0	252	221	876	627	0	180	2500	0.8	1.2	hit0303	45	90	180	6	9	6	1
153	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_3.png	300033	350033	3	0	4	3	50	500101	1	1323	1953	315	1827	18270	1402	2032	0	0	1310	1499	0	0	365	158	750	495	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
154	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_4.png	300034	350034	4	0	3	4	50	500101	0	1134	2394	378	1512	15120	1229	2489	0	0	1096	1474	0	0	302	189	819	567	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
155	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300035	350035	5	0	4	5	50	500101	0	2394	1260	378	1386	13860	2489	1355	0	0	1411	1071	0	0	277	189	844	592	0	180	2500	0.8	1.2	hit0305	45	90	180	6	9	6	1
156	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_1.png	300036	350036	1	0	4	1	50	500101	0	1330	931	200	3259	32590	1380	981	0	0	2029	1909	0	0	652	100	512	236	0	180	2500	1.2	1.8	hit0501	45	90	180	6	9	6	1
157	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_2.png	300037	350037	2	0	4	2	50	500101	1	1131	2793	466	1330	13300	1248	2910	0	0	1004	1503	0	0	266	233	925	662	0	180	2500	1.2	1.8	hit0503	45	90	180	6	9	6	1
158	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_3.png	300038	350038	3	0	3	3	50	500101	1	1397	2062	333	1929	19290	1480	2145	0	0	1384	1583	0	0	386	167	792	522	0	180	2500	1.2	1.8	hit0502	45	90	180	8	7	8	1
159	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_4.png	300039	350039	4	0	4	4	50	500101	0	1197	2527	399	1596	15960	1297	2627	0	0	1157	1556	0	0	319	200	865	599	0	180	2500	1.2	1.8	hit0504	45	90	180	6	9	6	1
160	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300040	350040	5	0	3	5	50	500101	0	2527	1330	399	1463	14630	2627	1430	0	0	1490	1131	0	0	293	200	891	625	0	180	2500	1.2	1.8	hit0505	45	90	180	8	7	8	1
161	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_1.png	300001	350001	1	0	1	1	50	500101	0	920	980	210	3430	34300	973	1033	0	0	1991	2009	0	0	686	105	443	177	0	10	2500	1.6	2.4	hit0101	45	90	180	8	7	8	1
162	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_2.png	300002	350002	2	0	1	2	50	500101	1	1190	2940	490	1400	14000	1313	3063	0	0	1057	1582	0	0	280	245	973	697	0	10	2500	1.6	2.4	hit0103	45	90	180	8	7	8	1
163	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_3.png	300003	350003	3	0	2	3	50	500101	1	1470	2170	350	2030	20300	1558	2258	0	0	1456	1666	0	0	406	175	833	550	0	10	2500	1.6	2.4	hit0102	45	90	180	10	5	10	1
164	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_4.png	300004	350004	4	0	2	4	50	500101	0	1260	2660	420	1680	16800	1365	2765	0	0	1218	1638	0	0	336	210	910	630	0	10	2500	1.6	2.4	hit0104	45	90	180	10	5	10	1
165	Spine/CharacterSpine,Enemy01	Enemy01	Enemy01	monster/Monster_5.png	300005	350005	5	0	1	5	50	500101	0	2660	1400	420	1540	15400	2765	1505	0	0	1568	1190	0	0	308	210	938	658	0	0	2500	1.6	2.4	hit0105	45	90	180	8	7	8	1
166	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_1.png	300006	350006	1	0	2	1	60	500101	0	1470	1029	221	3602	36020	1525	1084	0	0	2242	2110	0	0	720	111	566	261	0	30	2500	2	3	hit0201	45	90	180	10	5	10	1
167	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_2.png	300007	350007	2	0	2	2	60	500101	1	1250	3087	515	1470	14700	1379	3216	0	0	1110	1661	0	0	294	258	1022	732	0	30	2500	2	3	hit0203	45	90	180	10	5	10	1
168	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_3.png	300008	350008	3	0	1	3	60	500101	1	1544	2279	368	2132	21320	1636	2371	0	0	1529	1750	0	0	426	184	875	577	0	30	2500	2	3	hit0202	45	90	180	8	7	8	1
169	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_4.png	300009	350009	4	0	2	4	60	500101	0	1323	2793	441	1764	17640	1433	2903	0	0	1279	1720	0	0	353	221	956	662	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
170	Spine/CharacterSpine,Enemy02	Enemy02	Enemy02	monster/Monster_5.png	300010	350010	5	0	2	5	60	500101	0	2793	1470	441	1617	16170	2903	1580	0	0	1646	1250	0	0	323	221	985	691	0	0	2500	2	3	hit0205	45	90	180	10	5	10	1
171	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_1.png	300011	350011	1	0	2	1	60	500101	0	1540	1078	231	3773	37730	1598	1136	0	0	2349	2210	0	0	755	116	593	273	0	30	2500	2	3	hit0201	45	90	180	10	5	10	1
172	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_2.png	300012	350012	2	0	1	2	60	500101	1	1309	3234	539	1540	15400	1444	3369	0	0	1163	1740	0	0	308	270	1070	766	0	30	2500	2	3	hit0203	45	90	180	8	7	8	1
173	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_3.png	300013	350013	3	0	1	3	60	500101	1	1617	2387	385	2233	22330	1713	2483	0	0	1602	1833	0	0	447	193	916	604	0	30	2500	2	3	hit0202	45	90	180	8	7	8	1
174	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_4.png	300014	350014	4	0	2	4	60	500101	0	1386	2926	462	1848	18480	1502	3042	0	0	1340	1802	0	0	370	231	1001	693	0	30	2500	2	3	hit0204	45	90	180	10	5	10	1
175	Spine/CharacterSpine,Enemy03	Enemy03	Enemy03	monster/Monster_5.png	300015	350015	5	0	1	5	60	500101	0	2926	1540	462	1694	16940	3042	1656	0	0	1725	1309	0	0	339	231	1032	724	0	0	2500	2	3	hit0205	45	90	180	8	7	8	1
176	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_1.png	300016	350016	1	0	1	1	60	500101	0	1610	1127	242	3945	39450	1671	1188	0	0	2456	2311	0	0	789	121	620	286	0	0	2500	1.6	2.4	hit0401	45	90	180	8	7	8	1
177	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_2.png	300017	350017	2	0	2	2	60	500101	1	1369	3381	564	1610	16100	1510	3522	0	0	1216	1819	0	0	322	282	1119	801	0	0	2500	1.6	2.4	hit0403	45	90	180	10	5	10	1
178	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_3.png	300018	350018	3	0	2	3	60	500101	1	1691	2496	403	2335	23350	1792	2597	0	0	1675	1916	0	0	467	202	958	632	0	0	2500	1.6	2.4	hit0402	45	90	180	10	5	10	1
179	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_4.png	300019	350019	4	0	1	4	60	500101	0	1449	3059	483	1932	19320	1570	3180	0	0	1401	1884	0	0	386	242	1047	725	0	0	2500	1.6	2.4	hit0404	45	90	180	8	7	8	1
180	Spine/CharacterSpine,Enemy04	Enemy04	Enemy04	monster/Monster_5.png	300020	350020	5	0	2	5	60	500101	0	3059	1610	483	1771	17710	3180	1731	0	0	1803	1369	0	0	354	242	1079	757	0	0	2500	1.6	2.4	hit0405	45	90	180	10	5	10	1
181	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_1.png	300021	350021	1	0	4	1	60	500101	0	1680	1176	252	4116	41160	1743	1239	0	0	2562	2411	0	0	823	126	647	298	0	180	2500	1.2	1.8	hit0301	45	90	180	6	9	6	1
182	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_2.png	300022	350022	2	0	4	2	60	500101	0	1428	3528	588	1680	16800	1575	3675	0	0	1268	1898	0	0	336	294	1168	836	0	180	2500	1.2	1.8	hit0303	45	90	180	6	9	6	1
183	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_3.png	300023	350023	3	0	3	3	60	500101	1	1764	2604	420	2436	24360	1869	2709	0	0	1747	1999	0	0	487	210	1000	659	0	180	2500	1.2	1.8	hit0302	45	90	180	8	7	8	1
184	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_4.png	300024	350024	4	0	4	4	60	500101	0	1512	3192	504	2016	20160	1638	3318	0	0	1462	1966	0	0	403	252	1092	756	0	180	2500	1.2	1.8	hit0304	45	90	180	6	9	6	1
185	Spine/CharacterSpine,Enemy05	Enemy05	Enemy05	monster/Monster_5.png	300025	350025	5	0	4	5	60	500101	0	3192	1680	504	1848	18480	3318	1806	0	0	1882	1428	0	0	370	252	1126	790	0	180	2500	1.2	1.8	hit0305	45	90	180	6	9	6	1
186	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_1.png	300026	350026	1	0	3	1	60	500101	0	1750	1225	263	4288	42880	1816	1291	0	0	2669	2512	0	0	858	132	674	311	0	180	2500	0.8	1.2	hit0301	45	90	180	8	7	8	1
187	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_2.png	300027	350027	2	0	3	2	60	500101	0	1488	3675	613	1750	17500	1641	3828	0	0	1321	1978	0	0	350	307	1217	871	0	180	2500	0.8	1.2	hit0303	45	90	180	8	7	8	1
188	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_3.png	300028	350028	3	0	4	3	60	500101	1	1838	2713	438	2538	25380	1948	2823	0	0	1820	2083	0	0	508	219	1042	687	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
189	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_4.png	300029	350029	4	0	3	4	60	500101	0	1575	3325	525	2100	21000	1706	3456	0	0	1523	2048	0	0	420	263	1138	788	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
190	Spine/CharacterSpine,Enemy06	Enemy06	Enemy06	monster/Monster_5.png	300030	350030	5	0	3	5	60	500101	0	3325	1750	525	1925	19250	3456	1881	0	0	1960	1488	0	0	385	263	1173	823	0	180	2500	0.8	1.2	hit0305	45	90	180	8	7	8	1
191	Spine/CharacterSpine,Enemy09			monster/Monster_9_1.png	300031	350031	1	0	3	1	70	500101	0	1638	3458	546	2184	21840	1775	3595	0	0	1583	2129	0	0	437	273	1183	819	0	180	2500	1.2	1.8	hit0301	45	90	180	8	7	8	1
192	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_2.png	300032	350032	2	0	4	2	70	500101	0	3458	1820	546	2002	20020	3595	1957	0	0	2038	1547	0	0	400	273	1219	855	0	180	2500	0.8	1.2	hit0303	45	90	180	6	9	6	1
193	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_3.png	300033	350033	3	0	4	3	70	500101	1	1911	3094	819	2002	20020	2116	3299	0	0	1574	1929	0	0	400	410	1247	896	0	180	2500	0.8	1.2	hit0302	45	90	180	6	9	6	1
194	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_4.png	300034	350034	4	0	3	4	70	500101	0	2002	910	1456	3458	34580	2366	1274	0	0	2330	2002	0	0	692	728	1019	701	0	180	2500	0.8	1.2	hit0304	45	90	180	8	7	8	1
195	Spine/CharacterSpine,Enemy07	Enemy07	Enemy07	monster/Monster_5.png	300035	350035	5	0	4	5	70	500101	0	4095	1274	637	1820	18200	4254	1433	0	0	2139	1292	0	0	364	319	1265	905	0	180	2500	0.8	1.2	hit0305	45	90	180	6	9	6	1
196	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_1.png	300036	350036	1	0	4	1	70	500101	0	1701	3591	567	2268	22680	1843	3733	0	0	1644	2211	0	0	454	284	1229	851	0	180	2500	1.2	1.8	hit0501	45	90	180	6	9	6	1
197	Spine/CharacterSpine,Enemy09			monster/Monster_9_5.png	300037	350037	5	0	4	2	70	500101	0	3591	1890	567	2079	20790	3733	2032	0	0	2117	1607	0	0	416	284	1266	888	0	180	2500	1.2	1.8	hit0303	45	90	180	6	9	6	1
198	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_3.png	300038	350038	3	0	3	3	70	500101	1	1985	3213	851	2079	20790	2198	3426	0	0	1635	2003	0	0	416	426	1295	931	0	180	2500	1.2	1.8	hit0502	45	90	180	8	7	8	1
199	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_4.png	300039	350039	4	0	4	4	70	500101	0	2079	945	1512	3591	35910	2457	1323	0	0	2419	2079	0	0	718	756	1058	728	0	180	2500	1.2	1.8	hit0504	45	90	180	6	9	6	1
200	Spine/CharacterSpine,Enemy08	Enemy08	Enemy08	monster/Monster_5.png	300040	350040	5	0	3	5	70	500101	0	4253	1323	662	1890	18900	4419	1489	0	0	2221	1342	0	0	378	331	1314	941	0	180	2500	1.2	1.8	hit0505	45	90	180	8	7	8	1
